"Find people","Company Name","First Name","Last Name","Full Name","Job Title","Location","Company Domain","LinkedIn Profile"
,"Enlace Select","Kedar","B.","Kedar B.","Founder","Pune, Maharashtra, India","enlaceselect.com","https://www.linkedin.com/in/kedar-b-b5a7364/"
,"Globo","Samuel","Dall'Agnol","Samuel Dall'Agnol","Director Digital Platforms (Sales Tools & Enterprise Solutions)","Praça Unidos do Brasil, Petrópolis, Rio de Janeiro, Brazil","g.globo","https://www.linkedin.com/in/samuel-dall-agnol-1462233/"
,"LigoSocial.com","Junaid","Khalid","Junaid Khalid","Founder & CEO","United States","ertiqah.com","https://www.linkedin.com/in/junaidkhalid22/"
,"UNIQODE","Sharat","Potharaju","Sharat Potharaju","Co-founder & CEO","New York, New York, United States","uniqode.com","https://www.linkedin.com/in/sharatpotharaju/"
,"Meta3","Emma","Herridge","Emma Herridge","Director","Greater Cheshire West and Chester Area",,"https://www.linkedin.com/in/emmaherridge/"
,"Versant Media","Sam","Dwan","Sam Dwan","Director, Talent Management & Culture","New York, New York, United States","versantmedia.com","https://www.linkedin.com/in/sam-dwan-7814b0a8#:~:text=Executive Search Associate.-,NBCUniversal Media%2C LLC.,-Jun 2018 - Jul 2019 1/"
,"Impact Reality","Dorothy","Ferguson    DICE","Dorothy Ferguson    DICE","Director of Product","Laguna Niguel, California, United States","impactreality.com","https://www.linkedin.com/in/fergusond/"
,"DeltaX","Ravi","Kabra","Ravi Kabra","Founder","Bangalore, Karnataka, India","deltax.com","https://www.linkedin.com/in/ravikabra/"
,"klima&so","Patrick ","Schnitzler","Patrick Schnitzler","Co-Founder","Berlin, Berlin, Germany","klimaundso.de","https://www.linkedin.com/in/patrick-schnitzler/"
,"Ebow Digital","Imogen","Clegg","Imogen Clegg","Paid Social Media Manager","Greater Manchester, England, United Kingdom","ebowdigital.com","https://www.linkedin.com/in/imogen-clegg-b9838a104/"
,"BeeGlobal","Calin","Buzan, MBA","Calin Buzan, MBA","Founder and CEO","London, England, United Kingdom","beeglobal.co","https://www.linkedin.com/in/calinbuzan/"
,"VentureOne","Reda","Nidhakou","Reda Nidhakou","Chief Executive Officer","Abu Dhabi Emirate, United Arab Emirates","ventureone.ae","https://www.linkedin.com/in/redanidhakou/"
,"e-coa","Elisangela","Dias","Elisangela Dias","Junior Sales Executive","São Paulo, Brazil","compra-agora.com","https://www.linkedin.com/in/elisangela-dias-a7957aa5/"
,"Technofied","Zahoor","Ahmed","Zahoor Ahmed","Design Sales Consultant-Upsell","Karāchi, Sindh, Pakistan","thetechnofied.com","https://www.linkedin.com/in/zahoor-ahmed-4b935217b/"
